dataset,backbone,combination,seed,method,budget,trajectory_regime,tasks,used,coverage,auroc,aupr,mean_trajectories,webshop_bucket_variant
dbbench,gptoss20b,dbbench-gptoss20b,101,SentSAR,4,complete_z16_ordered_prefix,300,300,1.0,0.5831755852070732,0.5252548321968088,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,SentSAR,6,complete_z16_ordered_prefix,300,300,1.0,0.5775889930283024,0.5471538964579348,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,SentSAR,8,complete_z16_ordered_prefix,300,300,1.0,0.607645782353756,0.5657444979775095,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,SentSAR,12,complete_z16_ordered_prefix,300,300,1.0,0.6214968373424442,0.5548157049281044,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,SentSAR,16,complete_z16_ordered_prefix,300,300,1.0,0.6446280991735537,0.5731477206783147,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,UProp,3,strict_z8_n4_prefix,300,300,1.0,0.5668775105037167,0.45146392568088617,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,UProp,4,strict_z8_n4_prefix,300,300,1.0,0.5533034766148022,0.45815146484704145,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,UProp,6,strict_z8_n4_prefix,300,300,1.0,0.579112609077058,0.49990829891164057,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,101,UProp,8,strict_z8_n4_prefix,300,300,1.0,0.5784200563276236,0.5126645610891506,8.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,3,complete_z16_ordered_prefix,300,300,1.0,0.6201774691358024,0.7220947488799521,3.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,4,complete_z16_ordered_prefix,300,300,1.0,0.6376832561728395,0.7287017303064445,4.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,6,complete_z16_ordered_prefix,300,300,1.0,0.6538387345679012,0.7536942210659927,6.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,8,complete_z16_ordered_prefix,300,300,1.0,0.6776138117283951,0.7833822632672511,8.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,12,complete_z16_ordered_prefix,300,300,1.0,0.6736111111111112,0.7764366216070437,12.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Adaptive,16,complete_z16_ordered_prefix,300,300,1.0,0.6667148919753088,0.7763364338271656,16.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,3,complete_z16_ordered_prefix,300,300,1.0,0.6203703703703703,0.7407322554808345,3.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,4,complete_z16_ordered_prefix,300,300,1.0,0.6549961419753086,0.766074858421363,4.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,6,complete_z16_ordered_prefix,300,300,1.0,0.6432291666666667,0.7634314291864809,6.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,8,complete_z16_ordered_prefix,300,300,1.0,0.6780478395061729,0.7729593250430686,8.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,12,complete_z16_ordered_prefix,300,300,1.0,0.6710551697530864,0.7744482944410289,12.0,
dbbench,gemma3,dbbench-gemma3,101,BSE-Ciosek-Fixed,16,complete_z16_ordered_prefix,300,300,1.0,0.6667148919753088,0.7763364338271656,16.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,3,complete_z16_ordered_prefix,300,300,1.0,0.7411747685185184,0.8411362806963996,3.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,4,complete_z16_ordered_prefix,300,300,1.0,0.7643711419753086,0.8597511278699987,4.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,6,complete_z16_ordered_prefix,300,300,1.0,0.7421392746913581,0.8391169521908008,6.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,8,complete_z16_ordered_prefix,300,300,1.0,0.740017361111111,0.8374147143090158,8.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,12,complete_z16_ordered_prefix,300,300,1.0,0.7255497685185185,0.8254071958850502,12.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-MaxProb,16,complete_z16_ordered_prefix,300,300,1.0,0.7228009259259259,0.8216717087969215,16.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,3,complete_z16_ordered_prefix,300,300,1.0,0.7144579475308642,0.8141963389649033,3.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,4,complete_z16_ordered_prefix,300,300,1.0,0.7310474537037037,0.8145601306514598,4.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,6,complete_z16_ordered_prefix,300,300,1.0,0.7075617283950617,0.7944542618897663,6.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,8,complete_z16_ordered_prefix,300,300,1.0,0.7063560956790123,0.7968953727141085,8.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,12,complete_z16_ordered_prefix,300,300,1.0,0.6936728395061729,0.7819763587555895,12.0,
dbbench,gemma3,dbbench-gemma3,101,CoCoA-PPL,16,complete_z16_ordered_prefix,300,300,1.0,0.6902970679012345,0.7805677663769629,16.0,
dbbench,gemma3,dbbench-gemma3,101,Degree,3,strict_z8_n4_prefix,300,300,1.0,0.5342881944444444,0.6722633483282696,3.0,
dbbench,gemma3,dbbench-gemma3,101,Degree,4,strict_z8_n4_prefix,300,300,1.0,0.5348910108024691,0.6717050660199277,4.0,
dbbench,gemma3,dbbench-gemma3,101,Degree,6,strict_z8_n4_prefix,300,300,1.0,0.5421248070987654,0.6827427695227393,6.0,
dbbench,gemma3,dbbench-gemma3,101,Degree,8,strict_z8_n4_prefix,300,300,1.0,0.527271412037037,0.6755903462586246,8.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,3,complete_z16_ordered_prefix,300,300,1.0,0.6657021604938272,0.7885646170735698,3.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,4,complete_z16_ordered_prefix,300,300,1.0,0.7144579475308641,0.8218660604751771,4.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,6,complete_z16_ordered_prefix,300,300,1.0,0.7079957561728394,0.8173036684073364,6.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,8,complete_z16_ordered_prefix,300,300,1.0,0.7233796296296297,0.8309502419439893,8.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,12,complete_z16_ordered_prefix,300,300,1.0,0.7274064429012347,0.8313328784510621,12.0,
dbbench,gemma3,dbbench-gemma3,101,EigV,16,complete_z16_ordered_prefix,300,300,1.0,0.7356288580246912,0.8259275397068717,16.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,3,complete_z16_ordered_prefix,300,300,1.0,0.6973379629629629,0.7739884747090218,3.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,4,complete_z16_ordered_prefix,300,300,1.0,0.7279851466049382,0.8076748997463308,4.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,6,complete_z16_ordered_prefix,300,300,1.0,0.7296971450617283,0.8134011449178635,6.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,8,complete_z16_ordered_prefix,300,300,1.0,0.7408613040123456,0.8252595510362498,8.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,12,complete_z16_ordered_prefix,300,300,1.0,0.7490837191358024,0.8335834302463466,12.0,
dbbench,gemma3,dbbench-gemma3,101,KLE,16,complete_z16_ordered_prefix,300,300,1.0,0.7556905864197531,0.8350357249362328,16.0,
dbbench,gemma3,dbbench-gemma3,101,LS,3,complete_z16_ordered_prefix,300,300,1.0,0.5342881944444444,0.6722371231342564,3.0,
dbbench,gemma3,dbbench-gemma3,101,LS,4,complete_z16_ordered_prefix,300,300,1.0,0.5349392361111112,0.6717201756529194,4.0,
dbbench,gemma3,dbbench-gemma3,101,LS,6,complete_z16_ordered_prefix,300,300,1.0,0.5349392361111112,0.6717201756529194,6.0,
dbbench,gemma3,dbbench-gemma3,101,LS,8,complete_z16_ordered_prefix,300,300,1.0,0.53491512345679,0.6717201756529194,8.0,
dbbench,gemma3,dbbench-gemma3,101,LS,12,complete_z16_ordered_prefix,300,300,1.0,0.53491512345679,0.6717201756529194,12.0,
dbbench,gemma3,dbbench-gemma3,101,LS,16,complete_z16_ordered_prefix,300,300,1.0,0.53491512345679,0.6717201756529194,16.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,3,complete_z16_ordered_prefix,300,300,1.0,0.6119791666666666,0.7074002849002848,3.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,4,complete_z16_ordered_prefix,300,300,1.0,0.6395881558641976,0.7345806571146245,4.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,6,complete_z16_ordered_prefix,300,300,1.0,0.6443865740740741,0.7377331702918025,6.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,8,complete_z16_ordered_prefix,300,300,1.0,0.6559365354938272,0.7415937023938891,8.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,12,complete_z16_ordered_prefix,300,300,1.0,0.6599633487654322,0.7515526335506878,12.0,
dbbench,gemma3,dbbench-gemma3,101,MC-OE,16,complete_z16_ordered_prefix,300,300,1.0,0.6573109567901234,0.7561774914718513,16.0,
dbbench,gemma3,dbbench-gemma3,101,PE,3,complete_z16_ordered_prefix,300,300,1.0,0.603539737654321,0.7341229048643156,3.0,
dbbench,gemma3,dbbench-gemma3,101,PE,4,complete_z16_ordered_prefix,300,300,1.0,0.6144868827160495,0.7359584148187823,4.0,
dbbench,gemma3,dbbench-gemma3,101,PE,6,complete_z16_ordered_prefix,300,300,1.0,0.5923514660493828,0.7328816913838697,6.0,
dbbench,gemma3,dbbench-gemma3,101,PE,8,complete_z16_ordered_prefix,300,300,1.0,0.591676311728395,0.732464865178355,8.0,
dbbench,gemma3,dbbench-gemma3,101,PE,12,complete_z16_ordered_prefix,300,300,1.0,0.5813078703703705,0.724329048346547,12.0,
dbbench,gemma3,dbbench-gemma3,101,PE,16,complete_z16_ordered_prefix,300,300,1.0,0.5776909722222223,0.7186449796523349,16.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,3,complete_z16_ordered_prefix,300,300,1.0,0.5838155864197531,0.69803743165228,3.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,4,complete_z16_ordered_prefix,300,300,1.0,0.584201388888889,0.7036410555758384,4.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,6,complete_z16_ordered_prefix,300,300,1.0,0.5690104166666667,0.7054600018156598,6.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,8,complete_z16_ordered_prefix,300,300,1.0,0.5640914351851852,0.7032072140351953,8.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,12,complete_z16_ordered_prefix,300,300,1.0,0.5470196759259259,0.6927375626950387,12.0,
dbbench,gemma3,dbbench-gemma3,101,PPL,16,complete_z16_ordered_prefix,300,300,1.0,0.5357831790123457,0.6829814861274695,16.0,
dbbench,gemma3,dbbench-gemma3,101,SAUP,16,complete_z16_endpoint_only,300,300,1.0,0.5934124228395061,0.7292026532881875,16.0,
dbbench,gemma3,dbbench-gemma3,101,SD,3,complete_z16_ordered_prefix,300,300,1.0,0.5646219135802469,0.6830984878417224,3.0,
dbbench,gemma3,dbbench-gemma3,101,SD,4,complete_z16_ordered_prefix,300,300,1.0,0.575954861111111,0.6837845038674583,4.0,
dbbench,gemma3,dbbench-gemma3,101,SD,6,complete_z16_ordered_prefix,300,300,1.0,0.575954861111111,0.6837845038674583,6.0,
dbbench,gemma3,dbbench-gemma3,101,SD,8,complete_z16_ordered_prefix,300,300,1.0,0.575954861111111,0.6837845038674583,8.0,
dbbench,gemma3,dbbench-gemma3,101,SD,12,complete_z16_ordered_prefix,300,300,1.0,0.575954861111111,0.6837845038674583,12.0,
dbbench,gemma3,dbbench-gemma3,101,SD,16,complete_z16_ordered_prefix,300,300,1.0,0.575954861111111,0.6837845038674583,16.0,
dbbench,gemma3,dbbench-gemma3,101,SE,3,complete_z16_ordered_prefix,300,300,1.0,0.5767746913580247,0.7103145535630191,3.0,
dbbench,gemma3,dbbench-gemma3,101,SE,4,complete_z16_ordered_prefix,300,300,1.0,0.5828028549382716,0.7145946126022835,4.0,
dbbench,gemma3,dbbench-gemma3,101,SE,6,complete_z16_ordered_prefix,300,300,1.0,0.5828028549382716,0.7145946126022835,6.0,
dbbench,gemma3,dbbench-gemma3,101,SE,8,complete_z16_ordered_prefix,300,300,1.0,0.5828028549382716,0.7145946126022835,8.0,
dbbench,gemma3,dbbench-gemma3,101,SE,12,complete_z16_ordered_prefix,300,300,1.0,0.5828028549382716,0.7145946126022835,12.0,
dbbench,gemma3,dbbench-gemma3,101,SE,16,complete_z16_ordered_prefix,300,300,1.0,0.5828028549382716,0.7145946126022835,16.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,3,complete_z16_ordered_prefix,300,300,1.0,0.6967833719135803,0.7880017526350767,3.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,4,complete_z16_ordered_prefix,300,300,1.0,0.7367862654320988,0.8226447595318456,4.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,6,complete_z16_ordered_prefix,300,300,1.0,0.6957465277777778,0.8041248846674476,6.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,8,complete_z16_ordered_prefix,300,300,1.0,0.7098765432098766,0.8121609483420393,8.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,12,complete_z16_ordered_prefix,300,300,1.0,0.7251639660493826,0.8257158237438149,12.0,
dbbench,gemma3,dbbench-gemma3,101,SNNE,16,complete_z16_ordered_prefix,300,300,1.0,0.7430073302469136,0.8354902426166311,16.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,3,complete_z16_ordered_prefix,300,300,1.0,0.5999710648148149,0.7263159813088345,3.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,4,complete_z16_ordered_prefix,300,300,1.0,0.6059510030864197,0.7319564682068507,4.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,6,complete_z16_ordered_prefix,300,300,1.0,0.5837191358024691,0.7242319139937871,6.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,8,complete_z16_ordered_prefix,300,300,1.0,0.5811631944444444,0.7221307605037017,8.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,12,complete_z16_ordered_prefix,300,300,1.0,0.5727237654320987,0.7177886925624306,12.0,
dbbench,gemma3,dbbench-gemma3,101,SentSAR,16,complete_z16_ordered_prefix,300,300,1.0,0.5717110339506173,0.7131360594170464,16.0,
dbbench,gemma3,dbbench-gemma3,101,UProp,3,strict_z8_n4_prefix,300,300,1.0,0.55859375,0.6962096277708123,3.0,
dbbench,gemma3,dbbench-gemma3,101,UProp,4,strict_z8_n4_prefix,300,300,1.0,0.5847800925925926,0.7206444574970902,4.0,
dbbench,gemma3,dbbench-gemma3,101,UProp,6,strict_z8_n4_prefix,300,300,1.0,0.5747492283950618,0.7217847368050636,6.0,
dbbench,gemma3,dbbench-gemma3,101,UProp,8,strict_z8_n4_prefix,300,300,1.0,0.5756172839506173,0.7306761050990751,8.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,3,complete_z16_ordered_prefix,200,200,1.0,0.643970189701897,0.8754688149639329,3.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,4,complete_z16_ordered_prefix,200,200,1.0,0.6309281842818428,0.8744749666530419,4.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,6,complete_z16_ordered_prefix,200,200,1.0,0.6434620596205962,0.8754476591814726,6.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,8,complete_z16_ordered_prefix,200,200,1.0,0.6537940379403794,0.8735784628901812,8.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,12,complete_z16_ordered_prefix,200,200,1.0,0.6597222222222222,0.8835722308211077,12.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Adaptive,16,complete_z16_ordered_prefix,200,200,1.0,0.6947831978319784,0.9103086420052612,16.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,3,complete_z16_ordered_prefix,200,200,1.0,0.6056910569105691,0.8592415546792196,3.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,4,complete_z16_ordered_prefix,200,200,1.0,0.6168699186991871,0.8749111558218355,4.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,6,complete_z16_ordered_prefix,200,200,1.0,0.6619241192411923,0.8867603302520013,6.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,8,complete_z16_ordered_prefix,200,200,1.0,0.6710704607046071,0.8949160100604971,8.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,12,complete_z16_ordered_prefix,200,200,1.0,0.6761517615176152,0.9062689801626754,12.0,
webshop,qwen35,webshop-qwen35,101,BSE-Ciosek-Fixed,16,complete_z16_ordered_prefix,200,200,1.0,0.6947831978319784,0.9103086420052612,16.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,3,complete_z16_ordered_prefix,200,200,1.0,0.6600609756097562,0.8940308388695575,3.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,4,complete_z16_ordered_prefix,200,200,1.0,0.6715785907859079,0.8967423763103888,4.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,6,complete_z16_ordered_prefix,200,200,1.0,0.6878387533875339,0.9001442176675692,6.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,8,complete_z16_ordered_prefix,200,200,1.0,0.6944444444444444,0.9059691435403604,8.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,12,complete_z16_ordered_prefix,200,200,1.0,0.7210365853658537,0.9150940775464937,12.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-MaxProb,16,complete_z16_ordered_prefix,200,200,1.0,0.7247628726287263,0.9172087760939802,16.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,3,complete_z16_ordered_prefix,200,200,1.0,0.6454945799457995,0.8876851812180888,3.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,4,complete_z16_ordered_prefix,200,200,1.0,0.6556571815718157,0.8887729557322879,4.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,6,complete_z16_ordered_prefix,200,200,1.0,0.6675135501355014,0.8892700766033486,6.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,8,complete_z16_ordered_prefix,200,200,1.0,0.6707317073170732,0.8993480191074579,8.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,12,complete_z16_ordered_prefix,200,200,1.0,0.6947831978319783,0.9120956771749232,12.0,
webshop,qwen35,webshop-qwen35,101,CoCoA-PPL,16,complete_z16_ordered_prefix,200,200,1.0,0.6981707317073171,0.9150874378151614,16.0,
webshop,qwen35,webshop-qwen35,101,Degree,3,strict_z8_n4_prefix,200,200,1.0,0.49186991869918695,0.828190117086941,3.0,
webshop,qwen35,webshop-qwen35,101,Degree,4,strict_z8_n4_prefix,200,200,1.0,0.5242208672086721,0.8438276785253042,4.0,
webshop,qwen35,webshop-qwen35,101,Degree,6,strict_z8_n4_prefix,200,200,1.0,0.5409891598915989,0.8473245725498842,6.0,
webshop,qwen35,webshop-qwen35,101,Degree,8,strict_z8_n4_prefix,200,200,1.0,0.5450542005420054,0.8587853909023484,8.0,
webshop,qwen35,webshop-qwen35,101,EigV,3,complete_z16_ordered_prefix,200,200,1.0,0.6286415989159893,0.8874057172446801,3.0,
webshop,qwen35,webshop-qwen35,101,EigV,4,complete_z16_ordered_prefix,200,200,1.0,0.6656504065040649,0.8870310239016126,4.0,
webshop,qwen35,webshop-qwen35,101,EigV,6,complete_z16_ordered_prefix,200,200,1.0,0.6664126016260163,0.8969255136657885,6.0,
webshop,qwen35,webshop-qwen35,101,EigV,8,complete_z16_ordered_prefix,200,200,1.0,0.6766598915989159,0.9058295168153926,8.0,
webshop,qwen35,webshop-qwen35,101,EigV,12,complete_z16_ordered_prefix,200,200,1.0,0.6905487804878048,0.9136477129886749,12.0,
webshop,qwen35,webshop-qwen35,101,EigV,16,complete_z16_ordered_prefix,200,200,1.0,0.7399220867208672,0.9265326606485393,16.0,
webshop,qwen35,webshop-qwen35,101,KLE,3,complete_z16_ordered_prefix,200,200,1.0,0.6090785907859079,0.8576342902327775,3.0,
webshop,qwen35,webshop-qwen35,101,KLE,4,complete_z16_ordered_prefix,200,200,1.0,0.6185636856368564,0.8624885115630845,4.0,
webshop,qwen35,webshop-qwen35,101,KLE,6,complete_z16_ordered_prefix,200,200,1.0,0.6603997289972899,0.8756655361121445,6.0,
webshop,qwen35,webshop-qwen35,101,KLE,8,complete_z16_ordered_prefix,200,200,1.0,0.6743733062330624,0.8926123329257485,8.0,
webshop,qwen35,webshop-qwen35,101,KLE,12,complete_z16_ordered_prefix,200,200,1.0,0.6939363143631437,0.9028398457808519,12.0,
webshop,qwen35,webshop-qwen35,101,KLE,16,complete_z16_ordered_prefix,200,200,1.0,0.7068936314363143,0.9100741881034206,16.0,
webshop,qwen35,webshop-qwen35,101,LS,3,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,3.0,
webshop,qwen35,webshop-qwen35,101,LS,4,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,4.0,
webshop,qwen35,webshop-qwen35,101,LS,6,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,6.0,
webshop,qwen35,webshop-qwen35,101,LS,8,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,8.0,
webshop,qwen35,webshop-qwen35,101,LS,12,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,12.0,
webshop,qwen35,webshop-qwen35,101,LS,16,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,16.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,3,complete_z16_ordered_prefix,200,200,1.0,0.6120426829268293,0.8612742278069299,3.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,4,complete_z16_ordered_prefix,200,200,1.0,0.6204268292682926,0.8693425373627761,4.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,6,complete_z16_ordered_prefix,200,200,1.0,0.6554878048780488,0.8845915858930132,6.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,8,complete_z16_ordered_prefix,200,200,1.0,0.6670901084010841,0.8881819970011045,8.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,12,complete_z16_ordered_prefix,200,200,1.0,0.6775067750677506,0.9053407215370908,12.0,
webshop,qwen35,webshop-qwen35,101,MC-OE,16,complete_z16_ordered_prefix,200,200,1.0,0.6956300813008129,0.9096089053512298,16.0,
webshop,qwen35,webshop-qwen35,101,PE,3,complete_z16_ordered_prefix,200,200,1.0,0.595359078590786,0.8785316985458853,3.0,
webshop,qwen35,webshop-qwen35,101,PE,4,complete_z16_ordered_prefix,200,200,1.0,0.5945121951219513,0.8596194411436299,4.0,
webshop,qwen35,webshop-qwen35,101,PE,6,complete_z16_ordered_prefix,200,200,1.0,0.6378726287262872,0.8832795765460753,6.0,
webshop,qwen35,webshop-qwen35,101,PE,8,complete_z16_ordered_prefix,200,200,1.0,0.6385501355013551,0.8883271398465146,8.0,
webshop,qwen35,webshop-qwen35,101,PE,12,complete_z16_ordered_prefix,200,200,1.0,0.6637872628726287,0.8845654100750181,12.0,
webshop,qwen35,webshop-qwen35,101,PE,16,complete_z16_ordered_prefix,200,200,1.0,0.6790311653116531,0.8835276834278121,16.0,
webshop,qwen35,webshop-qwen35,101,PPL,3,complete_z16_ordered_prefix,200,200,1.0,0.5660569105691058,0.8519245471725769,3.0,
webshop,qwen35,webshop-qwen35,101,PPL,4,complete_z16_ordered_prefix,200,200,1.0,0.5929878048780488,0.8629752350112169,4.0,
webshop,qwen35,webshop-qwen35,101,PPL,6,complete_z16_ordered_prefix,200,200,1.0,0.6175474254742548,0.8737744444046186,6.0,
webshop,qwen35,webshop-qwen35,101,PPL,8,complete_z16_ordered_prefix,200,200,1.0,0.5989159891598916,0.8694029358928452,8.0,
webshop,qwen35,webshop-qwen35,101,PPL,12,complete_z16_ordered_prefix,200,200,1.0,0.6244918699186992,0.8716541336559878,12.0,
webshop,qwen35,webshop-qwen35,101,PPL,16,complete_z16_ordered_prefix,200,200,1.0,0.6316056910569107,0.8723863731246122,16.0,
webshop,qwen35,webshop-qwen35,101,SAUP,16,complete_z16_endpoint_only,200,200,1.0,0.6710704607046071,0.8716620259763105,16.0,
webshop,qwen35,webshop-qwen35,101,SD,3,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,3.0,
webshop,qwen35,webshop-qwen35,101,SD,4,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,4.0,
webshop,qwen35,webshop-qwen35,101,SD,6,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,6.0,
webshop,qwen35,webshop-qwen35,101,SD,8,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,8.0,
webshop,qwen35,webshop-qwen35,101,SD,12,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,12.0,
webshop,qwen35,webshop-qwen35,101,SD,16,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,16.0,
webshop,qwen35,webshop-qwen35,101,SE,3,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,3.0,
webshop,qwen35,webshop-qwen35,101,SE,4,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,4.0,
webshop,qwen35,webshop-qwen35,101,SE,6,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,6.0,
webshop,qwen35,webshop-qwen35,101,SE,8,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,8.0,
webshop,qwen35,webshop-qwen35,101,SE,12,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,12.0,
